"","depth","fit","SD"
"1",73.453,0.810000000000001,8.88178419700125e-16
"2",73.458,0.810000000000001,8.88178419700125e-16
"3",73.463,0.810000000000001,8.88178419700125e-16
"4",73.468,0.810000000000001,8.88178419700125e-16
"5",73.473,0.810000000000001,8.88178419700125e-16
"6",73.478,0.810000000000001,8.88178419700125e-16
"7",73.483,0.810000000000001,9.99200722162641e-16
"8",73.488,0.810000000000001,9.99200722162641e-16
"9",73.493,0.810000000000001,8.88178419700125e-16
"10",73.498,0.810000000000001,9.99200722162641e-16
"11",73.503,0.810000000000001,1.11022302462516e-15
"12",73.508,0.810000000000001,1.11022302462516e-15
"13",73.5129999999999,0.810000000000001,1.11022302462516e-15
"14",73.5179999999999,0.810000000000001,1.11022302462516e-15
"15",73.5229999999999,0.810000000000001,9.99200722162641e-16
"16",73.5279999999999,0.810000000000001,1.11022302462516e-15
"17",73.5329999999999,0.810000000000001,1.11022302462516e-15
"18",73.5379999999999,0.810000000000001,1.11022302462516e-15
"19",73.5429999999999,0.810000000000001,1.22124532708767e-15
"20",73.5479999999999,0.810000000000001,1.11022302462516e-15
"21",73.5529999999999,0.810000000000001,1.11022302462516e-15
"22",73.5579999999999,0.810000000000001,1.11022302462516e-15
"23",73.5629999999999,0.810000000000001,1.11022302462516e-15
"24",73.5679999999999,0.810000000000001,1.22124532708767e-15
"25",73.5729999999999,0.810000000000001,1.11022302462516e-15
"26",73.5779999999999,0.810000000000001,1.11022302462516e-15
"27",73.5829999999999,0.810000000000001,1.22124532708767e-15
"28",73.5879999999999,0.810000000000001,1.22124532708767e-15
"29",73.5929999999999,0.810000000000001,1.22124532708767e-15
"30",73.5979999999999,0.810000000000001,1.11022302462516e-15
"31",73.6029999999999,0.810000000000001,1.22124532708767e-15
"32",73.6079999999999,0.810000000000001,1.22124532708767e-15
"33",73.6129999999999,0.810000000000001,1.22124532708767e-15
"34",73.6179999999999,0.810000000000001,1.22124532708767e-15
"35",73.6229999999998,0.810000000000001,1.22124532708767e-15
