"","depth","fit","SD"
"171",74.3029999999992,0.875,2.22044604925031e-16
"172",74.3079999999992,0.875,2.22044604925031e-16
"173",74.3129999999992,0.875,1.11022302462516e-16
"174",74.3179999999992,0.875,1.11022302462516e-16
"175",74.3229999999992,0.875,1.11022302462516e-16
"176",74.3279999999992,0.875,2.22044604925031e-16
"177",74.3329999999992,0.875,2.22044604925031e-16
"178",74.3379999999992,0.875,1.11022302462516e-16
"179",74.3429999999992,0.875,2.22044604925031e-16
"180",74.3479999999992,0.875,1.11022302462516e-16
"181",74.3529999999992,0.875,0
"182",74.3579999999992,0.875,1.11022302462516e-16
"183",74.3629999999992,0.875,1.11022302462516e-16
"184",74.3679999999992,0.875,0
"185",74.3729999999992,0.875,1.11022302462516e-16
"186",74.3779999999992,0.875,1.11022302462516e-16
"187",74.3829999999992,0.875,1.11022302462516e-16
"188",74.3879999999992,0.875,1.11022302462516e-16
"189",74.3929999999991,0.875,1.11022302462516e-16
"190",74.3979999999991,0.875,1.11022302462516e-16
"191",74.4029999999991,0.875,1.11022302462516e-16
"192",74.4079999999991,0.875,1.11022302462516e-16
"193",74.4129999999991,0.875,1.11022302462516e-16
"194",74.4179999999991,0.875,1.11022302462516e-16
"195",74.4229999999991,0.875,1.11022302462516e-16
"196",74.4279999999991,0.875,1.11022302462516e-16
"197",74.4329999999991,0.875,1.11022302462516e-16
"198",74.4379999999991,0.875,1.11022302462516e-16
"199",74.4429999999991,0.875,1.11022302462516e-16
"200",74.4479999999991,0.875,1.11022302462516e-16
"201",74.4529999999991,0.875,2.22044604925031e-16
"202",74.4579999999991,0.875,2.22044604925031e-16
"203",74.4629999999991,0.875,2.22044604925031e-16
"204",74.4679999999991,0.875,1.11022302462516e-16
"205",74.4729999999991,0.875,1.11022302462516e-16
"206",74.4779999999991,0.875,1.11022302462516e-16
"207",74.4829999999991,0.875,2.22044604925031e-16
"208",74.4879999999991,0.875,2.22044604925031e-16
"209",74.4929999999991,0.875,2.22044604925031e-16
"210",74.4979999999991,0.875,1.11022302462516e-16
"211",74.502999999999,0.875,1.11022302462516e-16
"212",74.507999999999,0.875,1.11022302462516e-16
"213",74.512999999999,0.875,1.11022302462516e-16
"214",74.517999999999,0.875,1.11022302462516e-16
"215",74.522999999999,0.875,1.11022302462516e-16
"216",74.527999999999,0.875,1.11022302462516e-16
"217",74.532999999999,0.875,1.11022302462516e-16
"218",74.537999999999,0.875,1.11022302462516e-16
"219",74.542999999999,0.875,1.11022302462516e-16
"220",74.547999999999,0.875,1.11022302462516e-16
"221",74.552999999999,0.875,1.11022302462516e-16
"222",74.557999999999,0.875,1.11022302462516e-16
"223",74.562999999999,0.875,1.11022302462516e-16
"224",74.567999999999,0.875,2.22044604925031e-16
"225",74.572999999999,0.875,1.11022302462516e-16
"226",74.577999999999,0.875,0
"227",74.582999999999,0.875,2.22044604925031e-16
"228",74.587999999999,0.875,1.11022302462516e-16
"229",74.592999999999,0.875,0
"230",74.597999999999,0.875,0
"231",74.602999999999,0.875,0
"232",74.607999999999,0.875,1.11022302462516e-16
"233",74.6129999999989,0.875,2.22044604925031e-16
"234",74.6179999999989,0.875,2.22044604925031e-16
"235",74.6229999999989,0.875,2.22044604925031e-16
"236",74.6279999999989,0.875,2.22044604925031e-16
"237",74.6329999999989,0.875,2.22044604925031e-16
"238",74.6379999999989,0.875,2.22044604925031e-16
"239",74.6429999999989,0.875,2.22044604925031e-16
"240",74.6479999999989,0.875,2.22044604925031e-16
"241",74.6529999999989,0.875,2.22044604925031e-16
"242",74.6579999999989,0.875,2.22044604925031e-16
"243",74.6629999999989,0.875,2.22044604925031e-16
"244",74.6679999999989,0.875,2.22044604925031e-16
"245",74.6729999999989,0.875,2.22044604925031e-16
"246",74.6779999999989,0.875,2.22044604925031e-16
"247",74.6829999999989,0.875,1.11022302462516e-16
"248",74.6879999999989,0.875,2.22044604925031e-16
"249",74.6929999999989,0.875,2.22044604925031e-16
